data,ticker,preco_fechamento_ajustado,volume_negociado,m_6,dy
2023-08-31,LVTC3,4.72,73370.0,305209360.0,0.0028764420423728816
2023-09-30,LVTC3,3.96,88313.0,256065480.0,0.003428486474747475
2023-10-31,LVTC3,4.06,6870.0,262531780.0,0.003344040995073892
2023-11-30,LVTC3,4.2,46832.0,271584600.0,0.003232572961904762
2023-12-31,LVTC3,4.19,63652.0,270937970.0,0.003240287933174224
2024-01-31,LVTC3,3.9,55627.0,252185700.0,0.0034812324205128206
2024-02-29,LVTC3,3.8,249350.0,245719400.0,0.0035728438000000003
2024-03-31,LVTC3,3.8,58183.0,245719400.0,0.0035728438000000003
2024-04-30,LVTC3,3.88,107861.0,250892440.0,0.0
2024-05-31,LVTC3,3.81,46682.0,246366030.0,0.0
2024-06-30,LVTC3,3.57,60693.0,230846910.0,0.0
2020-12-31,LWSA3,19.94,174886500.0,10130392119.0,0.0015795829501677645
2021-01-31,LWSA3,25.33,111076292.0,12868506057.0,0.0012434850322833105
2021-02-28,LWSA3,28.53,245529714.0,14492490876.0,0.001104143849895761
2021-03-31,LWSA3,22.65,174352336.0,13377801490.0,0.001390689715536105
2021-04-30,LWSA3,28.52,626770147.0,16843735180.0,0.0011045276329509908
2021-05-31,LWSA3,25.93,130277194.0,15315679956.0,0.0012147270642201835
2021-06-30,LWSA3,26.82,206131137.0,15842595550.0,0.0011743259423503327
2021-07-31,LWSA3,24.69,126441204.0,14583852741.0,0.0012756828582898435
2021-08-31,LWSA3,24.28,136089835.0,14337958796.0,0.001297560636994692
2021-09-30,LWSA3,22.68,189291601.0,13489626367.0,0.0013888662587412588
2021-10-31,LWSA3,18.14,118878069.0,10789342768.0,0.0017364622950819671
2021-11-30,LWSA3,13.08,160307185.0,7776580935.0,0.0024091933282789995
2021-12-31,LWSA3,13.05,79912346.0,7758893488.0,0.0
2022-01-31,LWSA3,9.62,96691077.0,5718941248.0,0.0
2022-02-28,LWSA3,9.9,130137730.0,5889919904.0,0.0
2022-03-31,LWSA3,10.01,88858914.0,5961498417.0,0.0
2022-04-30,LWSA3,7.11,78285550.0,4232073629.0,0.0
2022-05-31,LWSA3,6.55,58212543.0,3901535102.0,0.0
2022-06-30,LWSA3,5.57,59860890.0,3317190208.0,0.0
2022-07-31,LWSA3,6.71,101286104.0,3995974681.0,0.0
2022-08-31,LWSA3,9.27,65859578.0,5518812891.0,0.0
2022-09-30,LWSA3,8.92,147461405.0,5332594032.0,0.0
2022-10-31,LWSA3,10.83,104567814.0,6476139197.0,0.0
2022-11-30,LWSA3,8.33,181476108.0,4977087763.0,0.0
2022-12-31,LWSA3,6.96,59805946.0,4159423345.0,0.0
2023-01-31,LWSA3,6.35,47356875.0,3797991972.0,0.0
2023-02-28,LWSA3,4.85,32611699.0,2897376091.0,0.0
2023-03-31,LWSA3,4.75,36792290.0,2845691569.0,0.0
2023-04-30,LWSA3,5.21,29968974.0,3124913915.0,0.0
2023-05-31,LWSA3,7.66,96573856.0,4550730151.0,0.00684351044386423
2023-06-30,LWSA3,8.58,38509069.0,5097293041.0,0.006109707459207459
2023-07-31,LWSA3,7.41,46869393.0,4402207626.0,0.007074398110661268
2023-08-31,LWSA3,7.07,30666385.0,4200216993.0,0.007414609618104667
2023-09-30,LWSA3,6.39,35831079.0,3796235726.0,0.00820364475743349
2023-10-31,LWSA3,5.44,28691400.0,3240957020.0,0.009636266544117646
2023-11-30,LWSA3,6.09,33727992.0,3628203722.0,0.008607765188834155
2023-12-31,LWSA3,6.01,73142539.0,3580542590.0,0.00872234442595674
2024-01-31,LWSA3,5.46,87767102.0,3252872303.0,0.009600968864468864
2024-02-29,LWSA3,5.57,41215395.0,3318406360.0,0.009411362657091561
2024-03-31,LWSA3,5.84,55759433.0,3479262683.0,0.008976248287671233
2024-04-30,LWSA3,4.6,43560644.0,2745677799.0,0.011395932608695654
2024-05-31,LWSA3,4.33,31149858.0,2584518450.0,0.0
2024-06-30,LWSA3,4.05,18543900.0,2417390236.0,0.0
2012-12-31,MAGG3,37.27,2948165.0,2408850956.0,0.003908251757575758
2013-01-31,MAGG3,36.23,1806339.0,2341695111.0,0.004020333790523691
2013-02-28,MAGG3,35.68,1053746.0,2306657279.0,0.0040814021518987345
2013-03-31,MAGG3,32.52,1840807.0,2102269925.0,0.004478205138888888
2013-04-30,MAGG3,32.92,285949.0,2111029383.0,0.007977905117565699
2013-05-31,MAGG3,32.1,4335907.0,2058472635.0,0.00818159631205674
2013-06-30,MAGG3,29.46,1207163.0,1889123113.0,0.008915031530139105
2013-07-31,MAGG3,30.87,1623215.0,1979637513.0,0.00850741209439528
2013-08-31,MAGG3,29.1,1262551.0,1865764558.0,0.009026643818466355
2013-09-30,MAGG3,28.69,3778591.0,1831270354.0,0.009155595873015874
2013-10-31,MAGG3,28.37,1923051.0,1810922906.0,0.009258467736757625
2013-11-30,MAGG3,26.91,1127293.0,1717905999.0,0.009759772250423012
2013-12-31,MAGG3,26.87,988406.0,1714999221.0,0.009776314237288137
2014-01-31,MAGG3,23.91,551357.0,1526058628.0,0.010986715047619049
2014-02-28,MAGG3,24.82,1417940.0,1584194195.0,0.010583532844036698
2014-03-31,MAGG3,22.86,1059955.0,1459202727.0,0.011490090438247013
2014-04-30,MAGG3,21.81,10019442.0,1377812933.0,0.009706946624472574
2014-05-31,MAGG3,21.35,1774891.0,1348745150.0,0.009916148060344828
2014-06-30,MAGG3,20.33,541043.0,1284796026.0,0.010409711990950227
2014-07-31,MAGG3,20.66,934186.0,1305143475.0,0.01024742249443207
2014-08-31,MAGG3,17.71,1526087.0,1119109661.0,0.01195089012987013
2014-09-30,MAGG3,14.49,1639570.0,892300922.0,0.014606643492063493
2014-10-31,MAGG3,13.57,256153.0,835646895.0,0.01559692440677966
2014-11-30,MAGG3,13.25,678211.0,815817986.0,0.015976016319444446
2014-12-31,MAGG3,9.52,290460.0,586369177.0,0.022227500966183575
2015-01-31,MAGG3,8.65,84674.0,532547852.0,0.024473897340425533
2015-02-28,MAGG3,8.7,3451360.0,535380553.0,0.024344405820105823
2015-03-31,MAGG3,10.77,2447917.0,662852114.0,0.01966278931623932
2015-04-30,MAGG3,13.57,691920.0,835646895.0,0.0
2015-05-31,MAGG3,14.72,2920863.0,906464429.0,0.0
2015-06-30,MAGG3,12.88,1564644.0,793156375.0,0.0
2015-07-31,MAGG3,12.33,385812.0,759163959.0,0.0
2015-08-31,MAGG3,13.11,3414885.0,807319882.0,0.0
2015-09-30,MAGG3,13.02,3172166.0,801654479.0,0.0
2015-10-31,MAGG3,11.96,836197.0,736502348.0,0.0
2015-11-30,MAGG3,13.66,2753593.0,841312298.0,0.0
2015-12-31,MAGG3,13.34,4796889.0,821483389.0,0.0
2016-01-31,MAGG3,13.62,3151125.0,158159510.0,0.0
2016-02-29,MAGG3,14.15,720428.0,164357653.0,0.0
2016-03-31,MAGG3,12.8,935434.0,727646358.0,0.0
2016-04-30,MAGG3,12.88,1850127.0,732354350.0,0.0
2016-05-31,MAGG3,13.24,892181.0,752755650.0,0.0
2016-06-30,MAGG3,13.53,1445802.0,768972068.0,0.0
2016-07-31,MAGG3,15.04,1767950.0,855285259.0,0.0
2016-08-31,MAGG3,15.17,2031152.0,862608802.0,0.0
2016-09-30,MAGG3,20.05,5716106.0,1146848687.0,0.0
2016-10-31,MAGG3,20.85,2184091.0,1192638423.0,0.0
2016-11-30,MAGG3,21.17,4095374.0,1211059582.0,0.0
2016-12-31,MAGG3,21.85,3140397.0,1250007174.0,0.0
2017-01-31,MAGG3,22.54,2696364.0,1289481084.0,0.0
2017-02-28,MAGG3,23.0,2045931.0,1315797025.0,0.0
2017-03-31,MAGG3,23.21,3193202.0,1283571421.0,0.0
2017-04-30,MAGG3,24.98,2368040.0,1381798734.0,0.0
2017-05-31,MAGG3,29.19,3308578.0,1515143584.0,0.06298331551897884
2017-06-30,MAGG3,36.08,20927981.0,1872935301.0,0.05095144845108696
2017-07-31,MAGG3,34.22,6472826.0,1776234837.0,0.05372530954154728
2017-08-31,MAGG3,39.5,3515504.0,2010351750.0,0.06919767792405063
2017-09-30,MAGG3,40.6,8642874.0,2066336229.0,0.06732286399014778
2017-10-31,MAGG3,46.0,8313741.0,2341169126.0,0.05941974517391304
2017-11-30,MAGG3,51.36,3906201.0,2613966224.0,0.05321861911993769
2017-12-31,MAGG3,50.4,4850693.0,2565107042.0,0.0542323071031746
2018-01-31,MAGG3,54.95,4398512.0,2749724431.0,0.04974173390354868
2018-02-28,MAGG3,55.0,4047137.0,2752226455.0,0.04969651414545455
2018-03-31,MAGG3,58.2,7278777.0,2912355994.0,0.04696405975945017
2018-04-30,MAGG3,57.5,3035215.0,2877327658.0,0.047535796139130435
2018-05-31,MAGG3,67.39,5899671.0,3372228015.0,0.012736236459415342
2018-06-30,MAGG3,63.4,8168681.0,3172566495.0,0.013537775630914826
2018-07-31,MAGG3,68.55,2128391.0,3430247553.0,0.01252071444201313
2018-08-31,MAGG3,71.0,17863070.0,3552845751.0,0.0
2018-09-30,MAGG3,71.0,20410887.0,3552845751.0,0.0
2018-10-31,MAGG3,56.1,5858242.0,2807248544.0,0.0
2018-11-30,MAGG3,55.31,7244077.0,2767716880.0,0.0
2018-12-31,MAGG3,55.2,1716570.0,2762212471.0,0.0
2019-01-31,MAGG3,59.4,19961527.0,2972380811.0,0.0
2022-04-30,MATD3,11.66,12363707.0,4587957852.0,0.0075018563091666665
2022-05-31,MATD3,9.16,6347472.0,3574783826.0,0.009628050878074867
2022-06-30,MATD3,7.47,10116515.0,2917176534.0,0.011798463395806029
2022-07-31,MATD3,7.99,1735510.0,3119811339.0,0.011032141631127451
2022-08-31,MATD3,8.87,6796252.0,3463908178.0,0.009936233522075054
2022-09-30,MATD3,8.52,3332472.0,3088996709.0,0.010347388012643679
2022-10-31,MATD3,9.01,7367907.0,3266525256.0,0.009785029968478262
2022-11-30,MATD3,7.49,8880209.0,2716186761.0,0.011767617739869281
2022-12-31,MATD3,7.06,5150931.0,2559961641.0,0.012485752525658807
2023-01-31,MATD3,9.02,16599133.0,3521257651.0,0.009774405614549403
2023-02-28,MATD3,8.3,1967483.0,3242156882.0,0.01061583439976415
2023-03-31,MATD3,7.69,2786270.0,3001289095.0,0.011467805822929937
2023-04-30,MATD3,8.23,3362136.0,3211570496.0,0.018377005303571427
2023-05-31,MATD3,9.03,3076299.0,3498317862.0,0.007032193315846995
2023-06-30,MATD3,10.52,3764852.0,4075635892.0,0.0060360758761726085
2023-07-31,MATD3,10.14,3717970.0,3930350560.0,0.006259199303501947
2023-08-31,MATD3,9.52,4985160.0,3689482773.0,0.006667830967875648
2023-09-30,MATD3,8.59,2716134.0,3326269443.0,0.007395927452873564
2023-10-31,MATD3,6.95,4150142.0,2691601940.0,0.009139853528409092
2023-11-30,MATD3,7.65,5562203.0,2963056113.0,0.008302525011612903
2023-12-31,MATD3,8.24,4803254.0,3192454005.0,0.007705936388023953
2024-01-31,MATD3,6.53,4326480.0,2531023415.0,0.009719723389728097
2024-02-29,MATD3,6.23,3177934.0,2412501171.0,0.010197237534072902
2024-03-31,MATD3,5.76,3131177.0,2232806155.0,0.011017905623287673
2024-04-30,MATD3,5.61,3508726.0,2171633383.0,0.013179771128521128
2024-05-31,MATD3,5.02,16469023.0,1919295701.0,0.014912569723107571
2024-06-30,MATD3,4.55,11916242.0,1739600686.0,0.016452989013186814
2012-12-31,MDIA3,21.91,16231524.0,8859310500.0,0.012925168839800228
2013-01-31,MDIA3,22.17,35133451.0,8963684500.0,0.01277466693709657
2013-02-28,MDIA3,21.32,6506151.0,8622200000.0,0.013280610982894736
2013-03-31,MDIA3,22.37,8597361.0,9047637500.0,0.012656130842633229
2013-04-30,MDIA3,24.97,28387393.0,10097050000.0,0.011340746457303371
2013-05-31,MDIA3,26.37,273976520.0,10665434500.0,0.010736373095415381
2013-06-30,MDIA3,23.43,23805031.0,9473075000.0,0.01208774173293413
2013-07-31,MDIA3,25.95,16708027.0,10494125000.0,0.010911637131891892
2013-08-31,MDIA3,25.57,22224446.0,10340967500.0,0.01107324667800329
2013-09-30,MDIA3,28.62,17740242.0,11571900000.0,0.009895357202941175
2013-10-31,MDIA3,29.48,14184923.0,11920191500.0,0.009606228559055869
2013-11-30,MDIA3,30.07,11729320.0,12160705500.0,0.009416236912958299
2013-12-31,MDIA3,28.3,8214572.0,11345000000.0,0.01033671107
2014-01-31,MDIA3,23.35,12702098.0,9360759500.0,0.012527828226881588
2014-02-28,MDIA3,23.17,21346298.0,9291555000.0,0.012621136837606836
2014-03-31,MDIA3,25.86,13906161.0,10369330000.0,0.011309311892778992
2014-04-30,MDIA3,27.27,8691309.0,10934311000.0,0.01072495442000415
2014-05-31,MDIA3,27.27,15051543.0,10935445500.0,0.010723841757443718
2014-06-30,MDIA3,27.65,8426097.0,11086334000.0,0.010577886891117478
2014-07-31,MDIA3,26.33,16063417.0,10556522500.0,0.01110877062869425
2014-08-31,MDIA3,28.58,18368680.0,11458450000.0,0.010234367396039603
2014-09-30,MDIA3,27.62,18222695.0,11074989000.0,0.010588722669534931
2014-10-31,MDIA3,27.27,8065757.0,10932042000.0,0.010727180437941054
2014-11-30,MDIA3,27.64,5339294.0,11084065000.0,0.010580052272262027
2014-12-31,MDIA3,26.04,11998358.0,10323950000.0,0.013329397054945055
2015-01-31,MDIA3,23.69,10446608.0,9393660000.0,0.01464945811594203
2015-02-28,MDIA3,23.75,11838064.0,9416350000.0,0.01461415821686747
2015-03-31,MDIA3,24.64,22153217.0,9769179500.0,0.014086344582510742
2015-04-30,MDIA3,24.76,25392246.0,9817963000.0,0.014016352345736074
2015-05-31,MDIA3,24.64,10601862.0,9768045000.0,0.014087980627177702
2015-06-30,MDIA3,23.47,8218850.0,9302900000.0,0.014792379658536584
2015-07-31,MDIA3,22.24,11287184.0,8769685000.0,0.022160092263906857
2015-08-31,MDIA3,18.21,13105314.0,7181385000.0,0.027061218515007902
2015-09-30,MDIA3,16.72,14743790.0,6591445000.0,0.029483220860585198
2015-10-31,MDIA3,20.11,5651652.0,7930155000.0,0.02450608200286123
2015-11-30,MDIA3,20.71,42164504.0,8168400000.0,0.023791321277777777
2015-12-31,MDIA3,19.31,7175476.0,7544425000.0,0.018345864661654134
2016-01-31,MDIA3,16.84,9060280.0,6555130000.0,0.021030856748836407
2016-02-29,MDIA3,18.42,13220109.0,7168720000.0,0.019230769230769232
2016-03-31,MDIA3,19.56,14263870.0,7612810000.0,0.01810895057147098
2016-04-30,MDIA3,23.17,12617823.0,9017400000.0,0.015288220551378446
2016-05-31,MDIA3,26.6,38375339.0,10351930000.0,0.013317323436306079
2016-06-30,MDIA3,30.75,15387330.0,11966700000.0,0.011520302171860244
2016-07-31,MDIA3,34.11,14172323.0,13277500000.0,0.006127659574468086
2016-08-31,MDIA3,35.25,35420092.0,13673000000.0,0.010082644628099173
2016-09-30,MDIA3,38.72,15912891.0,15017700000.0,0.009179834462001504
2016-10-31,MDIA3,39.71,15570225.0,15403030000.0,0.008950187073582274
2016-11-30,MDIA3,34.09,45096873.0,13221000000.0,0.010427350427350426
2016-12-31,MDIA3,33.78,6944552.0,12996130000.0,0.013477088948787061
2017-01-31,MDIA3,36.39,14680716.0,14002960000.0,0.012508069722401548
2017-02-28,MDIA3,40.59,28655248.0,15616600000.0,0.01121562952243126
2017-03-31,MDIA3,37.53,24559888.0,14441400000.0,0.012128325508607199
2017-04-30,MDIA3,42.93,38226973.0,16519470000.0,0.010602640399480128
2017-05-31,MDIA3,47.67,45656073.0,18339900000.0,0.009550215650030806
2017-06-30,MDIA3,43.44,16542424.0,16712700000.0,0.010480054090601758
2017-07-31,MDIA3,44.72,20470566.0,17207640000.0,0.010178618334646703
2017-08-31,MDIA3,43.39,63978075.0,16644900000.0,0.010590631364562118
2017-09-30,MDIA3,43.92,41664032.0,16848300000.0,0.010462776659959759
2017-10-31,MDIA3,42.55,76702467.0,16322850000.0,0.010799584631360333
2017-11-30,MDIA3,41.36,43759583.0,15865200000.0,0.011111111111111112
2017-12-31,MDIA3,46.35,26870288.0,17661900000.0,0.010757619508637236
2018-01-31,MDIA3,50.95,48488759.0,19414530000.0,0.009786484658634537
2018-02-28,MDIA3,53.23,43906742.0,20282370000.0,0.009367741541032927
2018-03-31,MDIA3,45.38,19188843.0,17292390000.0,0.010987492185845913
2018-04-30,MDIA3,39.15,19537592.0,14916000000.0,0.012737999463636364
2018-05-31,MDIA3,37.37,44538189.0,14238000000.0,0.013344570866666667
2018-06-30,MDIA3,33.28,30499403.0,12678600000.0,0.014985881721925135
2018-07-31,MDIA3,34.14,17813484.0,13007430000.0,0.014607036132395102
2018-08-31,MDIA3,37.64,19539405.0,14343090000.0,0.009228834233041832
2018-09-30,MDIA3,35.05,17822919.0,13353210000.0,0.009912972236608275
2018-10-31,MDIA3,39.57,32634210.0,15075330000.0,0.008780570640881493
2018-11-30,MDIA3,35.95,46251628.0,13698990000.0,0.009662756159366494
2018-12-31,MDIA3,38.39,22399304.0,14509200000.0,0.009580128469626168
2019-01-31,MDIA3,42.71,25032008.0,16139790000.0,0.008612255797101448
2019-02-28,MDIA3,42.14,25189669.0,15926220000.0,0.008727745817369093
2019-03-31,MDIA3,38.98,32281118.0,14729550000.0,0.00943681239355581
2019-04-30,MDIA3,37.31,42170803.0,14099010000.0,0.009858848244770376
2019-05-31,MDIA3,34.71,23745202.0,13115910000.0,0.010597815934349962
2019-06-30,MDIA3,34.95,16060594.0,13207440000.0,0.010524371111396303
2019-07-31,MDIA3,35.1,19838041.0,13265070000.0,0.010478648057756196
2019-08-31,MDIA3,32.47,23861562.0,12271800000.0,0.011326781726519335
2019-09-30,MDIA3,31.4,17844638.0,11865000000.0,0.011715128528571428
2019-10-31,MDIA3,33.86,51571325.0,12797250000.0,0.010861708569536423
2019-11-30,MDIA3,29.67,30167592.0,11214120000.0,0.012395087620918984
2019-12-31,MDIA3,34.22,40578617.0,12932850000.0,0.006572410566186107
2020-01-31,MDIA3,37.07,76120171.0,13929510000.0,0.006102152910683864
2020-02-29,MDIA3,36.99,93622285.0,13899000000.0,0.006115547880487805
2020-03-31,MDIA3,26.25,51091965.0,9864900000.0,0.008616407666666666
2020-04-30,MDIA3,28.87,48921438.0,10848000000.0,0.007835545721875
2020-05-31,MDIA3,32.59,40843763.0,12248070000.0,0.0069398688928867976
2020-06-30,MDIA3,36.63,35176064.0,13766790000.0,0.00617427882541246
2020-07-31,MDIA3,35.25,67491246.0,13248120000.0,0.006416004685261004
2020-08-31,MDIA3,32.03,36971532.0,12037890000.0,0.007061038104759223
2020-09-30,MDIA3,30.81,60034450.0,11580240000.0,0.007340089669203748
2020-10-31,MDIA3,29.27,54371034.0,11000550000.0,0.007726886382126348
2020-11-30,MDIA3,29.28,42076876.0,11003940000.0,0.007724505948860135
2020-12-31,MDIA3,31.08,26652378.0,11546340000.0,0.013424167310628303
2021-01-31,MDIA3,27.5,28030421.0,10217460000.0,0.015170110769741209
2021-02-28,MDIA3,26.12,32531148.0,9705570000.0,0.015970210918616837
2021-03-31,MDIA3,28.01,26784801.0,10407300000.0,0.014893392136807819
2021-04-30,MDIA3,24.33,46536008.0,9024180000.0,0.0190543628324568
2021-05-31,MDIA3,26.76,46177014.0,9929310000.0,0.01731741681802663
2021-06-30,MDIA3,29.85,39623801.0,11058180000.0,0.0170823770263642
2021-07-31,MDIA3,28.51,21036975.0,10563240000.0,0.017882770815147626
2021-08-31,MDIA3,28.94,27758589.0,10722570000.0,0.017617045165981664
2021-09-30,MDIA3,30.28,35782302.0,11200560000.0,0.018378545357142857
2021-10-31,MDIA3,28.36,44332541.0,10492050000.0,0.01961961675605816
2021-11-30,MDIA3,25.46,34114544.0,9417420000.0,0.02185842831533477
2021-12-31,MDIA3,23.4,23868365.0,8641110000.0,0.007846214201647706
2022-01-31,MDIA3,21.23,29505419.0,7841070000.0,0.00864677907479464
2022-02-28,MDIA3,22.35,34710076.0,7752930000.0,0.0851170277525142
2022-03-31,MDIA3,24.11,30612881.0,8346180000.0,0.08109774267668562
2022-04-30,MDIA3,23.18,44573658.0,8024130000.0,0.08224023762991127
2022-05-31,MDIA3,25.37,29176567.0,8783490000.0,0.07513031357390969
2022-06-30,MDIA3,25.6,32424998.0,8847900000.0,0.07458338791954022
2022-07-31,MDIA3,30.56,26843499.0,10559850000.0,0.062492020054574646
2022-08-31,MDIA3,41.47,118607138.0,14329530000.0,0.046052198360539386
2022-09-30,MDIA3,43.02,62507641.0,14851590000.0,0.04443338107053184
2022-10-31,MDIA3,42.72,65736893.0,14746500000.0,0.044750032751724136
2022-11-30,MDIA3,38.55,58433154.0,13309140000.0,0.04958294510188487
2022-12-31,MDIA3,35.22,33381647.0,12146370000.0,0.05432951227183924
2023-01-31,MDIA3,33.64,53338089.0,11600580000.0,0.05688563485388662
2023-02-28,MDIA3,33.0,45128007.0,11380230000.0,0.005957700327673518
2023-03-31,MDIA3,24.83,59162103.0,8549580000.0,0.007930214115781127
2023-04-30,MDIA3,28.15,46497370.0,9695400000.0,0.006993006993006993
2023-05-31,MDIA3,37.99,74161668.0,13082010000.0,0.005182689816014511
2023-06-30,MDIA3,41.95,38108722.0,14431230000.0,0.004698144233027954
2023-07-31,MDIA3,41.12,40658863.0,14146470000.0,0.004792715073088905
2023-08-31,MDIA3,36.66,62631167.0,12610800000.0,0.005376344086021505
2023-09-30,MDIA3,36.04,87928284.0,12383670000.0,0.005474952094169176
2023-10-31,MDIA3,32.15,23351863.0,11048010000.0,0.00613685179502915
2023-11-30,MDIA3,34.8,28962112.0,11959920000.0,0.005668934240362812
2023-12-31,MDIA3,38.52,110603874.0,13095570000.0,0.01631799885063422
2024-01-31,MDIA3,38.19,34663472.0,12983700000.0,0.01645859779634465
2024-02-29,MDIA3,41.1,31679963.0,13973580000.0,0.015292680630761765
2024-03-31,MDIA3,38.12,43711483.0,12943020000.0,0.016772244515453116
2024-04-30,MDIA3,33.88,30622133.0,11505660000.0,0.018867539646434884
2024-05-31,MDIA3,31.3,41331422.0,10627650000.0,0.02042629332057416
2024-06-30,MDIA3,29.33,26773565.0,9942870000.0,0.02217402985339243
2017-09-30,MEAL3,9.69,7020801.0,1775226856.0,0.028094634146341464
2017-10-31,MEAL3,9.41,8133654.0,1723602060.0,0.028936115942028988
2017-11-30,MEAL3,7.7,16308536.0,1410522652.0,0.03535877213695395
2017-12-31,MEAL3,7.9,10795746.0,1447159604.0,0.03446361334867664
2018-01-31,MEAL3,8.54,8702617.0,1565397040.0,0.031860510638297874
2018-02-28,MEAL3,7.95,4405952.0,1457151500.0,0.03422729142857143
2018-03-31,MEAL3,7.73,10923031.0,1415518600.0,0.035233976470588235
2018-04-30,MEAL3,7.41,4531716.0,1357232540.0,0.03740426350920246
2018-05-31,MEAL3,6.69,4523770.0,1224007260.0,0.041475475863945586
2018-06-30,MEAL3,7.21,9501615.0,1320595588.0,0.038441960605296345
2018-07-31,MEAL3,6.64,3760073.0,1215680680.0,0.041759554465753426
2018-08-31,MEAL3,6.82,1773587.0,1248987000.0,0.040645966346666666
2018-09-30,MEAL3,5.85,6810177.0,1070798188.0,0.000832962301710731
2018-10-31,MEAL3,6.09,4482098.0,1115761720.0,0.0007993951641791045
2018-11-30,MEAL3,6.28,4638945.0,1149068040.0,0.0007762242898550724
2018-12-31,MEAL3,6.45,3953365.0,1180709044.0,0.0007554227926657264
2019-01-31,MEAL3,6.64,1844617.0,1107435140.0,0.09575152595488721
2019-02-28,MEAL3,6.17,1706433.0,1029165288.0,0.10303359993527508
2019-03-31,MEAL3,6.48,5190274.0,1080790084.0,0.0981121182742681
2019-04-30,MEAL3,7.37,6651169.0,1227337892.0,0.08726907394843962
2019-05-31,MEAL3,6.85,4250487.0,1140741460.0,0.0938938795620438
2019-06-30,MEAL3,7.9,7615264.0,1315599640.0,0.08141431329113924
2019-07-31,MEAL3,9.47,9370839.0,1577054252.0,0.06791690337909186
2019-08-31,MEAL3,8.95,9512780.0,1490457820.0,0.07186291340782124
2019-09-30,MEAL3,8.7,12918810.0,1448824920.0,0.07392793965517241
2019-10-31,MEAL3,7.38,7675782.0,1229003208.0,0.08715082317073171
2019-11-30,MEAL3,7.23,7668530.0,1204023468.0,0.08895893153526971
2019-12-31,MEAL3,8.4,17441929.0,1398865440.0,0.0765682232142857
2020-01-31,MEAL3,8.7,12333059.0,1704499911.0,0.0013541810344827588
2020-02-29,MEAL3,7.8,20433728.0,1528172334.0,0.0015104326923076924
2020-03-31,MEAL3,2.74,17859434.0,536819512.0,0.0042997718978102185
2020-04-30,MEAL3,3.25,35901827.0,636738472.0,0.0
2020-05-31,MEAL3,3.56,73020351.0,697473527.0,0.0
2020-06-30,MEAL3,4.0,31014108.0,783678120.0,0.0
2020-07-31,MEAL3,4.04,75345430.0,791514901.0,0.0
2020-08-31,MEAL3,3.7,56969872.0,724902261.0,0.0
2020-09-30,MEAL3,3.23,73012948.0,924973582.0,0.0
2020-10-31,MEAL3,2.88,37714344.0,824744246.0,0.0
2020-11-30,MEAL3,4.2,90974941.0,1202752026.0,0.0
2020-12-31,MEAL3,4.21,40905417.0,1205615721.0,0.0
2021-01-31,MEAL3,3.52,21642953.0,1008020746.0,0.0
2021-02-28,MEAL3,3.1,45554424.0,887745543.0,0.0
2021-03-31,MEAL3,3.85,27518297.0,1102522690.0,0.0
2021-04-30,MEAL3,3.74,14446558.0,1071022042.0,0.0
2021-05-31,MEAL3,3.99,17020191.0,1142614425.0,0.0
2021-06-30,MEAL3,4.07,13515663.0,1165523987.0,0.0
2021-07-31,MEAL3,3.88,13777482.0,1111113776.0,0.0
2021-08-31,MEAL3,3.66,7060786.0,1048112480.0,0.0
2021-09-30,MEAL3,3.2,7504582.0,916382496.0,0.0
2021-10-31,MEAL3,2.81,9161164.0,804698379.0,0.0
2021-11-30,MEAL3,2.68,6999248.0,767470340.0,0.0
2021-12-31,MEAL3,2.43,6107385.0,695877958.0,0.0
2022-01-31,MEAL3,2.62,4853721.0,750288169.0,0.0
2022-02-28,MEAL3,2.59,3100716.0,741697083.0,0.0
2022-03-31,MEAL3,2.99,10064990.0,856244895.0,0.0
2022-04-30,MEAL3,2.48,5209424.0,710196434.0,0.0
2022-05-31,MEAL3,2.1,4798169.0,601376013.0,0.0
2022-06-30,MEAL3,1.61,2779790.0,461054943.0,0.0
2022-07-31,MEAL3,1.65,3128286.0,472509724.0,0.0
2022-08-31,MEAL3,2.0,1743973.0,572739060.0,0.0
2022-09-30,MEAL3,2.0,2535957.0,572739060.0,0.0
2022-10-31,MEAL3,2.47,8892632.0,707332739.0,0.0
2022-11-30,MEAL3,2.3,2627473.0,658649919.0,0.0
2022-12-31,MEAL3,2.8,6784545.0,801834684.0,0.0
2023-01-31,MEAL3,2.51,1340180.0,718787520.0,0.0
2023-02-28,MEAL3,1.99,1019454.0,569875365.0,0.0
2023-03-31,MEAL3,1.94,2468195.0,555556888.0,0.0
2023-04-30,MEAL3,2.1,1584574.0,601376013.0,0.0
2023-05-31,MEAL3,2.18,791767.0,624285575.0,0.0
2023-06-30,MEAL3,2.58,2151977.0,738833387.0,0.0
2023-07-31,MEAL3,2.65,1903801.0,758879254.0,0.0
2023-08-31,MEAL3,2.14,4751280.0,612830794.0,0.0
2023-09-30,MEAL3,1.93,1460127.0,552693193.0,0.0
2023-10-31,MEAL3,1.59,2020440.0,455327553.0,0.0
2023-11-30,MEAL3,1.93,2727197.0,552693193.0,0.0
2023-12-31,MEAL3,1.98,3042804.0,567011669.0,0.0
2024-01-31,MEAL3,1.76,1536836.0,504010373.0,0.0
2024-02-29,MEAL3,2.14,3971685.0,612830794.0,0.0
2024-03-31,MEAL3,1.65,4704456.0,472509724.0,0.0
2024-04-30,MEAL3,1.59,576051.0,455327553.0,0.0
